City,Date,PM2_5,PM10,AQI,AQI_Bucket,Year,Month,Month_name
Amritsar,12/05/2018,118.6,206.81,273,Poor,2018,5,May
Amritsar,13/05/2018,41.29,89.89,153,Moderate,2018,5,May
Amritsar,14/05/2018,51.48,113.43,102,Moderate,2018,5,May
Amritsar,15/05/2018,75.55,148.68,128,Moderate,2018,5,May
Amritsar,16/05/2018,56.32,136.55,127,Moderate,2018,5,May
Amritsar,17/05/2018,92.14,196.87,167,Moderate,2018,5,May
Amritsar,18/05/2018,84.74,196.78,206,Poor,2018,5,May
Amritsar,19/05/2018,72.32,163.27,149,Moderate,2018,5,May
Amritsar,20/05/2018,67.71,106.21,131,Moderate,2018,5,May
Amritsar,21/05/2018,74.3,134.46,127,Moderate,2018,5,May
Amritsar,22/05/2018,104.43,152.02,252,Poor,2018,5,May
Amritsar,23/05/2018,52.81,112.14,134,Moderate,2018,5,May
Amritsar,24/05/2018,51.88,100.81,102,Moderate,2018,5,May
Amritsar,25/05/2018,62.72,124.43,114,Moderate,2018,5,May
Amritsar,26/05/2018,74.08,126.26,132,Moderate,2018,5,May
Amritsar,27/05/2018,72.53,138.75,134,Moderate,2018,5,May
Amritsar,28/05/2018,108.07,76.5,225,Poor,2018,5,May
Amritsar,29/05/2018,74.32,61.18,196,Moderate,2018,5,May
Amritsar,30/05/2018,66.86,67.01,113,Moderate,2018,5,May
Amritsar,31/05/2018,75.49,327.61,130,Moderate,2018,5,May
Amritsar,01/06/2018,99.15,331.54,254,Poor,2018,6,June
Amritsar,02/06/2018,48.66,179.33,200,Moderate,2018,6,June
Amritsar,03/06/2018,67.25,199.98,164,Moderate,2018,6,June
Amritsar,04/06/2018,61.84,194.06,174,Moderate,2018,6,June
Amritsar,05/06/2018,59.22,208.58,164,Moderate,2018,6,June
Amritsar,06/06/2018,,,170,Moderate,2018,6,June
Amritsar,08/06/2018,54.7,175.81,148,Moderate,2018,6,June
Amritsar,09/06/2018,29.87,135.11,133,Moderate,2018,6,June
Amritsar,10/06/2018,50.25,148.66,128,Moderate,2018,6,June
Amritsar,11/06/2018,51.72,175.01,135,Moderate,2018,6,June
Amritsar,13/06/2018,83.88,340.65,221,Poor,2018,6,June
Amritsar,17/06/2018,49.36,215.18,222,Poor,2018,6,June
Amritsar,18/06/2018,41.53,183.02,158,Moderate,2018,6,June
Amritsar,19/06/2018,39.78,171.73,154,Moderate,2018,6,June
Amritsar,20/06/2018,44.05,152.49,143,Moderate,2018,6,June
Amritsar,21/06/2018,33.94,120.27,121,Moderate,2018,6,June
Amritsar,22/06/2018,40.94,150.34,126,Moderate,2018,6,June
Amritsar,23/06/2018,32.02,154.91,145,Moderate,2018,6,June
Amritsar,24/06/2018,41.94,120.52,113,Moderate,2018,6,June
Amritsar,25/06/2018,45.02,174.24,113,Moderate,2018,6,June
Amritsar,26/06/2018,49.85,229.22,189,Moderate,2018,6,June
Amritsar,27/06/2018,30.38,85.39,110,Moderate,2018,6,June
Amritsar,28/06/2018,21.99,46.12,86,Satisfactory,2018,6,June
Amritsar,29/06/2018,14.6,40.21,47,Good,2018,6,June
Amritsar,30/06/2018,26.32,72.24,50,Good,2018,6,June
Amritsar,01/07/2018,39.38,89.71,94,Satisfactory,2018,7,July
Amritsar,02/07/2018,42.91,96.36,96,Satisfactory,2018,7,July
Amritsar,03/07/2018,29.81,42.27,59,Satisfactory,2018,7,July
Amritsar,04/07/2018,57.48,49.28,83,Satisfactory,2018,7,July
Amritsar,05/07/2018,35.43,75.99,71,Satisfactory,2018,7,July
Amritsar,06/07/2018,57.96,119.11,101,Moderate,2018,7,July
Amritsar,07/07/2018,51.58,109.11,107,Moderate,2018,7,July
Amritsar,08/07/2018,41.99,92.76,95,Satisfactory,2018,7,July
Amritsar,09/07/2018,43.36,87.53,93,Satisfactory,2018,7,July
Amritsar,10/07/2018,52.64,68.71,88,Satisfactory,2018,7,July
Amritsar,11/07/2018,28.48,46.52,81,Satisfactory,2018,7,July
Amritsar,12/07/2018,36.03,55.76,50,Good,2018,7,July
Amritsar,13/07/2018,16.45,33.03,60,Satisfactory,2018,7,July
Amritsar,16/07/2018,28.43,47.3,49,Good,2018,7,July
Amritsar,17/07/2018,22.09,41.49,49,Good,2018,7,July
Amritsar,18/07/2018,24.9,53.83,55,Satisfactory,2018,7,July
Amritsar,20/07/2018,26.85,65.56,67,Satisfactory,2018,7,July
Amritsar,21/07/2018,27.89,60.21,64,Satisfactory,2018,7,July
Amritsar,22/07/2018,25.89,27.13,54,Satisfactory,2018,7,July
Amritsar,23/07/2018,23.24,40.44,50,Good,2018,7,July
Amritsar,24/07/2018,24.15,48.14,74,Satisfactory,2018,7,July
Amritsar,25/07/2018,28.38,51.05,54,Satisfactory,2018,7,July
Amritsar,26/07/2018,14.82,31.86,50,Good,2018,7,July
Amritsar,28/07/2018,,28.23,25,Good,2018,7,July
Amritsar,29/07/2018,,38.77,46,Good,2018,7,July
Amritsar,30/07/2018,,49.86,68,Satisfactory,2018,7,July
Amritsar,31/07/2018,,59.9,59,Satisfactory,2018,7,July
Amritsar,01/08/2018,,63.84,71,Satisfactory,2018,8,August
Amritsar,02/08/2018,,61.34,62,Satisfactory,2018,8,August
Amritsar,03/08/2018,,147.2,67,Satisfactory,2018,8,August
Amritsar,04/08/2018,,127.95,126,Moderate,2018,8,August
Amritsar,05/08/2018,,83.64,100,Satisfactory,2018,8,August
Amritsar,06/08/2018,,47.79,66,Satisfactory,2018,8,August
Amritsar,07/08/2018,,19.9,39,Good,2018,8,August
Amritsar,08/08/2018,,18.23,37,Good,2018,8,August
Amritsar,09/08/2018,,19.99,40,Good,2018,8,August
Amritsar,10/08/2018,,38.43,42,Good,2018,8,August
Amritsar,11/08/2018,,38.21,42,Good,2018,8,August
Amritsar,12/08/2018,,65.08,43,Good,2018,8,August
Amritsar,13/08/2018,,47.75,64,Satisfactory,2018,8,August
Amritsar,14/08/2018,,35.59,44,Good,2018,8,August
Amritsar,18/08/2018,,28.55,64,Satisfactory,2018,8,August
Amritsar,19/08/2018,,24.03,40,Good,2018,8,August
Amritsar,20/08/2018,,39.04,61,Satisfactory,2018,8,August
Amritsar,21/08/2018,19.92,37.9,42,Good,2018,8,August
Amritsar,23/08/2018,,30.87,40,Good,2018,8,August
Amritsar,24/08/2018,,47.04,39,Good,2018,8,August
Amritsar,29/08/2018,,99.16,98,Satisfactory,2018,8,August
Amritsar,30/08/2018,,73.84,86,Satisfactory,2018,8,August
Amritsar,31/08/2018,,86.23,72,Satisfactory,2018,8,August
Amritsar,01/09/2018,,74.16,78,Satisfactory,2018,9,September
Amritsar,04/09/2018,,39.17,39,Good,2018,9,September
Amritsar,05/09/2018,,64.29,53,Satisfactory,2018,9,September
Amritsar,06/09/2018,,82.86,70,Satisfactory,2018,9,September
Amritsar,07/09/2018,,56.13,72,Satisfactory,2018,9,September
Amritsar,08/09/2018,,24.89,40,Good,2018,9,September
Amritsar,09/09/2018,,34.62,33,Good,2018,9,September
Amritsar,10/09/2018,,43.28,36,Good,2018,9,September
Amritsar,11/09/2018,,42.87,45,Good,2018,9,September
Amritsar,12/09/2018,,47.01,46,Good,2018,9,September
Amritsar,13/09/2018,,84.37,56,Satisfactory,2018,9,September
Amritsar,14/09/2018,,44.41,77,Satisfactory,2018,9,September
Amritsar,15/09/2018,,36.96,38,Good,2018,9,September
Amritsar,16/09/2018,,41.76,39,Good,2018,9,September
Amritsar,17/09/2018,,56.83,48,Good,2018,9,September
Amritsar,18/09/2018,,67.86,63,Satisfactory,2018,9,September
Amritsar,19/09/2018,,81.95,76,Satisfactory,2018,9,September
Amritsar,20/09/2018,,88.29,84,Satisfactory,2018,9,September
Amritsar,21/09/2018,,73.77,86,Satisfactory,2018,9,September
Amritsar,22/09/2018,,33.3,52,Satisfactory,2018,9,September
Amritsar,23/09/2018,,10.81,32,Good,2018,9,September
Amritsar,24/09/2018,,17.01,22,Good,2018,9,September
Amritsar,25/09/2018,,27.65,20,Good,2018,9,September
Amritsar,26/09/2018,,84.37,56,Satisfactory,2018,9,September
Amritsar,27/09/2018,,93.59,91,Satisfactory,2018,9,September
Amritsar,28/09/2018,,94.38,94,Satisfactory,2018,9,September
Amritsar,29/09/2018,,43.79,67,Satisfactory,2018,9,September
Amritsar,30/09/2018,,84.29,68,Satisfactory,2018,9,September
Amritsar,01/10/2018,,119.97,100,Satisfactory,2018,10,October
Amritsar,02/10/2018,,130.41,119,Moderate,2018,10,October
Amritsar,03/10/2018,,134.54,122,Moderate,2018,10,October
Amritsar,04/10/2018,,79.33,104,Moderate,2018,10,October
Amritsar,05/10/2018,,65.32,78,Satisfactory,2018,10,October
Amritsar,06/10/2018,,95.99,83,Satisfactory,2018,10,October
Amritsar,07/10/2018,,194.56,133,Moderate,2018,10,October
Amritsar,08/10/2018,,154.77,157,Moderate,2018,10,October
Amritsar,09/10/2018,,87.81,106,Moderate,2018,10,October
Amritsar,10/10/2018,,132.12,93,Satisfactory,2018,10,October
Amritsar,11/10/2018,,152.34,146,Moderate,2018,10,October
Amritsar,12/10/2018,,152.55,129,Moderate,2018,10,October
Amritsar,13/10/2018,,211.81,150,Moderate,2018,10,October
Amritsar,14/10/2018,,271.06,209,Poor,2018,10,October
Amritsar,15/10/2018,,228.06,203,Poor,2018,10,October
Amritsar,16/10/2018,,125.47,145,Moderate,2018,10,October
Amritsar,17/10/2018,,121.94,106,Moderate,2018,10,October
Amritsar,18/10/2018,,106.02,118,Moderate,2018,10,October
Amritsar,19/10/2018,,112.9,106,Moderate,2018,10,October
Amritsar,20/10/2018,,85.78,96,Satisfactory,2018,10,October
Amritsar,21/10/2018,41.99,143.94,115,Moderate,2018,10,October
Amritsar,22/10/2018,59.95,182.15,145,Moderate,2018,10,October
Amritsar,23/10/2018,48.96,144.84,137,Moderate,2018,10,October
Amritsar,24/10/2018,61.79,184.57,152,Moderate,2018,10,October
Amritsar,25/10/2018,37.17,106.31,119,Moderate,2018,10,October
Amritsar,26/10/2018,42.12,120.38,107,Moderate,2018,10,October
Amritsar,27/10/2018,48.55,138.69,124,Moderate,2018,10,October
Amritsar,28/10/2018,45.78,130.79,122,Moderate,2018,10,October
Amritsar,29/10/2018,57.31,175.25,138,Moderate,2018,10,October
Amritsar,30/10/2018,57.94,171.82,144,Moderate,2018,10,October
Amritsar,31/10/2018,49.3,143.96,140,Moderate,2018,10,October
Amritsar,01/11/2018,116.63,306.18,251,Poor,2018,11,November
Amritsar,02/11/2018,33.74,87.84,137,Moderate,2018,11,November
Amritsar,03/11/2018,48.76,139.29,112,Moderate,2018,11,November
Amritsar,04/11/2018,27.22,102.81,124,Moderate,2018,11,November
Amritsar,06/11/2018,31.86,90.9,74,Satisfactory,2018,11,November
Amritsar,07/11/2018,73.92,213.3,146,Moderate,2018,11,November
Amritsar,08/11/2018,96.85,215.67,237,Poor,2018,11,November
Amritsar,09/11/2018,60.41,112.53,124,Moderate,2018,11,November
Amritsar,10/11/2018,54.89,157.76,114,Moderate,2018,11,November
Amritsar,11/11/2018,62.42,178.25,158,Moderate,2018,11,November
Amritsar,12/11/2018,33.74,96.43,120,Moderate,2018,11,November
Amritsar,13/11/2018,45.16,129.04,101,Moderate,2018,11,November
Amritsar,14/11/2018,42.61,121.76,129,Moderate,2018,11,November
Amritsar,16/11/2018,49.87,142.45,115,Moderate,2018,11,November
Amritsar,17/11/2018,71.74,205.11,156,Moderate,2018,11,November
Amritsar,18/11/2018,54.93,152.6,158,Moderate,2018,11,November
Amritsar,19/11/2018,48.16,128.53,117,Moderate,2018,11,November
Amritsar,20/11/2018,52.3,139.23,125,Moderate,2018,11,November
Amritsar,21/11/2018,93.43,147.22,140,Moderate,2018,11,November
Amritsar,22/11/2018,112.18,162.8,306,Very Poor,2018,11,November
Amritsar,23/11/2018,46.38,102.86,134,Moderate,2018,11,November
Amritsar,24/11/2018,45.32,100.78,91,Satisfactory,2018,11,November
Amritsar,25/11/2018,68.66,152.57,121,Moderate,2018,11,November
Amritsar,26/11/2018,63.86,142.12,135,Moderate,2018,11,November
Amritsar,27/11/2018,69.37,154.01,132,Moderate,2018,11,November
Amritsar,28/11/2018,63.2,140.32,127,Moderate,2018,11,November
Amritsar,29/11/2018,65.15,144.93,130,Moderate,2018,11,November
Amritsar,30/11/2018,62.87,139.7,135,Moderate,2018,11,November
Amritsar,01/12/2018,62.95,140.07,125,Moderate,2018,12,December
Amritsar,02/12/2018,41.91,93.07,109,Moderate,2018,12,December
Amritsar,03/12/2018,53.8,123.95,101,Moderate,2018,12,December
Amritsar,04/12/2018,76.21,168.2,115,Moderate,2018,12,December
Amritsar,05/12/2018,61.69,137.47,127,Moderate,2018,12,December
Amritsar,06/12/2018,70.49,156.56,139,Moderate,2018,12,December
Amritsar,07/12/2018,63.57,141.24,130,Moderate,2018,12,December
Amritsar,08/12/2018,69.19,153.63,131,Moderate,2018,12,December
Amritsar,09/12/2018,73.15,162.47,144,Moderate,2018,12,December
Amritsar,10/12/2018,54.54,121.13,131,Moderate,2018,12,December
Amritsar,11/12/2018,23.84,52.99,94,Satisfactory,2018,12,December
Amritsar,12/12/2018,34.41,76.5,91,Satisfactory,2018,12,December
Amritsar,13/12/2018,35.39,78.62,90,Satisfactory,2018,12,December
Amritsar,14/12/2018,43.93,100.62,99,Satisfactory,2018,12,December
Amritsar,15/12/2018,37.55,84.08,87,Satisfactory,2018,12,December
Amritsar,16/12/2018,49.82,120.8,102,Moderate,2018,12,December
Amritsar,17/12/2018,61.91,138.56,118,Moderate,2018,12,December
Amritsar,18/12/2018,72.97,163.05,138,Moderate,2018,12,December
Amritsar,19/12/2018,81.51,181.02,160,Moderate,2018,12,December
Amritsar,20/12/2018,56.93,126.56,143,Moderate,2018,12,December
Amritsar,21/12/2018,56.6,125.74,110,Moderate,2018,12,December
Amritsar,22/12/2018,62.09,138.1,126,Moderate,2018,12,December
Amritsar,23/12/2018,75.18,166.81,127,Moderate,2018,12,December
Amritsar,24/12/2018,64.23,141.23,149,Moderate,2018,12,December
Amritsar,25/12/2018,68.66,152.5,137,Moderate,2018,12,December
Amritsar,26/12/2018,74.91,178.86,144,Moderate,2018,12,December
Amritsar,27/12/2018,72.08,160.38,154,Moderate,2018,12,December
Amritsar,28/12/2018,70.27,155.08,131,Moderate,2018,12,December
Amritsar,29/12/2018,98.32,218.44,200,Moderate,2018,12,December
Amritsar,30/12/2018,78.83,175,174,Moderate,2018,12,December
Amritsar,31/12/2018,78.42,186.41,184,Moderate,2018,12,December
Amritsar,01/01/2019,92.38,205.42,170,Moderate,2019,1,January
Amritsar,02/01/2019,77.42,171.98,176,Moderate,2019,1,January
Amritsar,03/01/2019,45.44,100.89,131,Moderate,2019,1,January
Amritsar,04/01/2019,34.45,76.48,81,Satisfactory,2019,1,January
Amritsar,05/01/2019,28.29,62.82,77,Satisfactory,2019,1,January
Amritsar,06/01/2019,14.54,32.35,70,Satisfactory,2019,1,January
Amritsar,07/01/2019,24.39,55.75,69,Satisfactory,2019,1,January
Amritsar,08/01/2019,27.89,61.97,64,Satisfactory,2019,1,January
Amritsar,09/01/2019,37.34,88.8,75,Satisfactory,2019,1,January
Amritsar,10/01/2019,45.99,102.22,98,Satisfactory,2019,1,January
Amritsar,11/01/2019,69.5,159.89,101,Moderate,2019,1,January
Amritsar,12/01/2019,52.22,115.98,118,Moderate,2019,1,January
Amritsar,13/01/2019,27.56,61.73,83,Satisfactory,2019,1,January
Amritsar,14/01/2019,28.1,73.28,80,Satisfactory,2019,1,January
Amritsar,15/01/2019,47.88,114.7,73,Satisfactory,2019,1,January
Amritsar,16/01/2019,70.18,163.27,133,Moderate,2019,1,January
Amritsar,17/01/2019,64.8,148.01,135,Moderate,2019,1,January
Amritsar,18/01/2019,34.37,82.02,131,Moderate,2019,1,January
Amritsar,19/01/2019,2.85,11.43,56,Satisfactory,2019,1,January
Amritsar,20/01/2019,15.53,54.85,54,Satisfactory,2019,1,January
Amritsar,21/01/2019,14.88,35.71,50,Good,2019,1,January
Amritsar,22/01/2019,9.17,25.17,48,Good,2019,1,January
Amritsar,23/01/2019,10.42,29.31,42,Good,2019,1,January
Amritsar,25/01/2019,73.78,119.03,142,Moderate,2019,1,January
Amritsar,26/01/2019,44.72,98.2,122,Moderate,2019,1,January
Amritsar,27/01/2019,34.14,73.32,76,Satisfactory,2019,1,January
Amritsar,28/01/2019,58.49,104.54,90,Satisfactory,2019,1,January
Amritsar,29/01/2019,56.89,94.19,98,Satisfactory,2019,1,January
Amritsar,30/01/2019,70.78,114.9,113,Moderate,2019,1,January
Amritsar,31/01/2019,33.66,52.12,83,Satisfactory,2019,1,January
Amritsar,01/02/2019,34.5,50.39,58,Satisfactory,2019,2,February
Amritsar,02/02/2019,40.16,68.34,62,Satisfactory,2019,2,February
Amritsar,03/02/2019,47.96,88.1,84,Satisfactory,2019,2,February
Amritsar,04/02/2019,67.94,156.16,113,Moderate,2019,2,February
Amritsar,05/02/2019,48.54,154.64,146,Moderate,2019,2,February
Amritsar,06/02/2019,82.06,113.3,154,Moderate,2019,2,February
Amritsar,07/02/2019,45.96,60.92,98,Satisfactory,2019,2,February
Amritsar,08/02/2019,30.86,53.32,71,Satisfactory,2019,2,February
Amritsar,09/02/2019,36.56,73.1,59,Satisfactory,2019,2,February
Amritsar,10/02/2019,72.25,152.76,126,Moderate,2019,2,February
Amritsar,11/02/2019,41.63,133.64,132,Moderate,2019,2,February
Amritsar,12/02/2019,72.66,138.2,121,Moderate,2019,2,February
Amritsar,13/02/2019,77.14,132.69,164,Moderate,2019,2,February
Amritsar,14/02/2019,47.29,84.07,119,Moderate,2019,2,February
Amritsar,15/02/2019,16.68,45.69,51,Satisfactory,2019,2,February
Amritsar,16/02/2019,34.55,73.44,62,Satisfactory,2019,2,February
Amritsar,17/02/2019,61.25,130.3,99,Satisfactory,2019,2,February
Amritsar,18/02/2019,21.95,46.79,85,Satisfactory,2019,2,February
Amritsar,19/02/2019,25.43,54.23,44,Good,2019,2,February
Amritsar,20/02/2019,36.81,81.97,79,Satisfactory,2019,2,February
Amritsar,21/02/2019,44.38,41.67,60,Satisfactory,2019,2,February
Amritsar,22/02/2019,41.11,64.08,92,Satisfactory,2019,2,February
Amritsar,23/02/2019,40.75,90.57,78,Satisfactory,2019,2,February
Amritsar,24/02/2019,63.67,141.48,120,Moderate,2019,2,February
Amritsar,25/02/2019,63.92,144.54,128,Moderate,2019,2,February
Amritsar,26/02/2019,36.2,75.43,96,Satisfactory,2019,2,February
Amritsar,27/02/2019,35.6,79.37,74,Satisfactory,2019,2,February
Amritsar,28/02/2019,37.12,80.11,82,Satisfactory,2019,2,February
Amritsar,01/03/2019,57.28,122.07,109,Moderate,2019,3,March
Amritsar,02/03/2019,19.68,52.76,76,Satisfactory,2019,3,March
Amritsar,03/03/2019,19.43,42.71,46,Good,2019,3,March
Amritsar,04/03/2019,23.77,56.26,48,Good,2019,3,March
Amritsar,06/03/2019,46.13,113.27,111,Moderate,2019,3,March
Amritsar,07/03/2019,74.7,125.2,135,Moderate,2019,3,March
Amritsar,08/03/2019,44.85,82.82,96,Satisfactory,2019,3,March
Amritsar,09/03/2019,37.6,67.05,77,Satisfactory,2019,3,March
Amritsar,10/03/2019,67.44,106.6,99,Satisfactory,2019,3,March
Amritsar,11/03/2019,37.63,63.42,85,Satisfactory,2019,3,March
Amritsar,12/03/2019,37.63,77.26,60,Satisfactory,2019,3,March
Amritsar,13/03/2019,69.9,115.62,114,Moderate,2019,3,March
Amritsar,14/03/2019,49.28,78.65,106,Moderate,2019,3,March
Amritsar,15/03/2019,43.24,71.85,74,Satisfactory,2019,3,March
Amritsar,16/03/2019,43.63,68.04,71,Satisfactory,2019,3,March
Amritsar,17/03/2019,74.37,112.38,119,Moderate,2019,3,March
Amritsar,18/03/2019,70.64,116.4,136,Moderate,2019,3,March
Amritsar,19/03/2019,71.22,113.04,142,Moderate,2019,3,March
Amritsar,20/03/2019,30.74,55.69,86,Satisfactory,2019,3,March
Amritsar,21/03/2019,40.85,59.79,61,Satisfactory,2019,3,March
Amritsar,22/03/2019,36.84,66.44,69,Satisfactory,2019,3,March
Amritsar,23/03/2019,54.1,82.51,82,Satisfactory,2019,3,March
Amritsar,24/03/2019,43.03,66.96,71,Satisfactory,2019,3,March
Amritsar,25/03/2019,52.6,85.3,89,Satisfactory,2019,3,March
Amritsar,26/03/2019,66.24,97.35,95,Satisfactory,2019,3,March
Amritsar,27/03/2019,88.86,143.79,148,Moderate,2019,3,March
Amritsar,28/03/2019,86.36,127.89,230,Poor,2019,3,March
Amritsar,29/03/2019,73.09,113.95,139,Moderate,2019,3,March
Amritsar,30/03/2019,60.48,106.94,135,Moderate,2019,3,March
Amritsar,31/03/2019,28.25,67.71,83,Satisfactory,2019,3,March
Amritsar,01/04/2019,43.8,95.73,87,Satisfactory,2019,4,April
Amritsar,02/04/2019,71.36,120.11,118,Moderate,2019,4,April
Amritsar,03/04/2019,54.24,94.69,139,Moderate,2019,4,April
Amritsar,04/04/2019,66.98,111.23,110,Moderate,2019,4,April
Amritsar,05/04/2019,84.64,139.75,167,Moderate,2019,4,April
Amritsar,06/04/2019,92.19,167.42,182,Moderate,2019,4,April
Amritsar,07/04/2019,28.98,72.15,122,Moderate,2019,4,April
Amritsar,08/04/2019,34.9,94.52,90,Satisfactory,2019,4,April
Amritsar,09/04/2019,70.98,129.01,122,Moderate,2019,4,April
Amritsar,10/04/2019,53.72,112.19,114,Moderate,2019,4,April
Amritsar,11/04/2019,53.68,81.89,97,Satisfactory,2019,4,April
Amritsar,12/04/2019,35.58,83.38,89,Satisfactory,2019,4,April
Amritsar,13/04/2019,33.04,85.15,78,Satisfactory,2019,4,April
Amritsar,14/04/2019,43.46,90.03,93,Satisfactory,2019,4,April
Amritsar,15/04/2019,49.03,122.91,111,Moderate,2019,4,April
Amritsar,16/04/2019,38.2,105.68,126,Moderate,2019,4,April
Amritsar,17/04/2019,30.8,54.33,65,Satisfactory,2019,4,April
Amritsar,18/04/2019,31.83,60.62,58,Satisfactory,2019,4,April
Amritsar,19/04/2019,43.3,81.48,87,Satisfactory,2019,4,April
Amritsar,20/04/2019,47.63,96.05,101,Moderate,2019,4,April
Amritsar,21/04/2019,64.79,125.99,124,Moderate,2019,4,April
Amritsar,22/04/2019,79.94,147.5,158,Moderate,2019,4,April
Amritsar,23/04/2019,62.45,130.58,129,Moderate,2019,4,April
Amritsar,24/04/2019,35.46,150.77,149,Moderate,2019,4,April
Amritsar,25/04/2019,36.93,76.91,91,Satisfactory,2019,4,April
Amritsar,26/04/2019,38.07,79.67,82,Satisfactory,2019,4,April
Amritsar,27/04/2019,60.35,110.87,93,Satisfactory,2019,4,April
Amritsar,28/04/2019,61.59,151.49,125,Moderate,2019,4,April
Amritsar,29/04/2019,58.58,131.1,129,Moderate,2019,4,April
Amritsar,30/04/2019,47.27,135.19,124,Moderate,2019,4,April
Amritsar,01/05/2019,43.45,95.71,106,Moderate,2019,5,May
Amritsar,02/05/2019,38.35,110.64,109,Moderate,2019,5,May
Amritsar,03/05/2019,30.74,80.8,97,Satisfactory,2019,5,May
Amritsar,04/05/2019,43.75,100.92,97,Satisfactory,2019,5,May
Amritsar,05/05/2019,74.98,145.44,114,Moderate,2019,5,May
Amritsar,06/05/2019,59.63,118.65,147,Moderate,2019,5,May
Amritsar,07/05/2019,65.93,129.11,119,Moderate,2019,5,May
Amritsar,08/05/2019,54.21,110.82,120,Moderate,2019,5,May
Amritsar,09/05/2019,84.41,144.68,147,Moderate,2019,5,May
Amritsar,10/05/2019,97.06,176.04,198,Moderate,2019,5,May
Amritsar,11/05/2019,93.87,135.68,244,Poor,2019,5,May
Amritsar,12/05/2019,37.95,76.21,116,Moderate,2019,5,May
Amritsar,13/05/2019,90.72,142.79,174,Moderate,2019,5,May
Amritsar,14/05/2019,36.44,63.95,99,Satisfactory,2019,5,May
Amritsar,15/05/2019,69.3,135.22,112,Moderate,2019,5,May
Amritsar,16/05/2019,34.17,70.38,101,Moderate,2019,5,May
Amritsar,17/05/2019,38.31,96.81,99,Satisfactory,2019,5,May
Amritsar,18/05/2019,31.87,61.91,76,Satisfactory,2019,5,May
Amritsar,19/05/2019,49.54,105.25,100,Satisfactory,2019,5,May
Amritsar,20/05/2019,37.44,95.69,102,Moderate,2019,5,May
Amritsar,21/05/2019,46.62,98.1,90,Satisfactory,2019,5,May
