City,Date,PM2.5,PM10,AQI,AQI_Bucket,,,,,,,,,,3146
Amaravati,12/6/2020,81.47,145.68,224,Poor,,,,,,,,,,
Amaravati,12/7/2020,81.58,132.66,217,Poor,,,,,,,,,,
Amaravati,12/8/2020,79.56,146.64,230,Poor,,,,,,,,,,
Amaravati,12/9/2020,87.43,155.95,229,Poor,,,,,,,,,,
Amaravati,12/10/2020,87.33,153.97,229,Poor,,,,,,,,,,
Amaravati,12/11/2020,110.39,182.54,235,Poor,,,,,,,,,,
Amaravati,12/12/2020,77.51,125.01,214,Poor,,,,,,,,,,
Amaravati,12/13/2020,86.96,129.99,186,Moderate,,,,,,,,,,
Amaravati,12/14/2020,76.29,115.53,172,Moderate,,,,,,,,,,
Amaravati,12/15/2020,67.06,100.34,138,Moderate,,,,,,,,,,
Amaravati,12/16/2020,68.34,104.45,125,Moderate,,,,,,,,,,
Amaravati,12/17/2020,66.28,117.3,132,Moderate,,,,,,,,,,
Amaravati,12/18/2020,64.98,116.14,111,Moderate,,,,,,,,,,
Amaravati,12/19/2020,75.46,132.84,137,Moderate,,,,,,,,,,
Amaravati,12/20/2020,81.58,141.85,172,Moderate,,,,,,,,,,
Amaravati,12/21/2020,78.27,142.86,160,Moderate,,,,,,,,,,
Amaravati,12/22/2020,79.01,138.14,163,Moderate,,,,,,,,,,
Amaravati,12/23/2020,77.98,137.31,165,Moderate,,,,,,,,,,
Amaravati,12/24/2020,77.96,155.73,139,Moderate,,,,,,,,,,
Amaravati,12/25/2020,79.04,143.38,176,Moderate,,,,,,,,,,
Amaravati,12/26/2020,77.78,131.14,162,Moderate,,,,,,,,,,
Amaravati,12/27/2020,76.48,131.86,160,Moderate,,,,,,,,,,
Amaravati,12/28/2020,74.2,135.97,142,Moderate,,,,,,,,,,
Amaravati,12/29/2020,78.23,140.66,172,Moderate,,,,,,,,,,
Amaravati,12/30/2020,68.53,147.48,134,Moderate,,,,,,,,,,
Amaravati,12/31/2020,62.08,152.59,136,Moderate,,,,,,,,,,
Amaravati,1/1/2021,50.64,130.36,130,Moderate,,,,,,,,,,
Amaravati,1/2/2021,44.21,119.52,111,Moderate,,,,,,,,,,
Amaravati,1/3/2021,50.71,115.65,117,Moderate,,,,,,,,,,
Amaravati,1/4/2021,42.27,100.54,102,Moderate,,,,,,,,,,
Amaravati,1/5/2021,39.41,101.1,108,Moderate,,,,,,,,,,
Amaravati,1/6/2021,50.56,116.89,99,Satisfactory,,,,,,,,,,
Amaravati,1/7/2021,50.54,120.05,121,Moderate,,,,,,,,,,
Amaravati,1/8/2021,26.22,62.82,86,Satisfactory,,,,,,,,,,
Amaravati,1/9/2021,31.83,66.74,57,Satisfactory,,,,,,,,,,
Amaravati,1/10/2021,70.26,112.29,107,Moderate,,,,,,,,,,
Amaravati,1/11/2021,59.47,99.73,118,Moderate,,,,,,,,,,
Amaravati,1/12/2021,58.71,99.04,110,Moderate,,,,,,,,,,
Amaravati,1/13/2021,56.29,107.96,114,Moderate,,,,,,,,,,
Amaravati,1/14/2021,50.41,118.62,111,Moderate,,,,,,,,,,
Amaravati,1/15/2021,57.53,128.81,117,Moderate,,,,,,,,,,
Amaravati,1/16/2021,43.82,97.19,107,Moderate,,,,,,,,,,
Amaravati,1/17/2021,42.71,80.24,87,Satisfactory,,,,,,,,,,
Amaravati,1/18/2021,54.73,94.12,89,Satisfactory,,,,,,,,,,
Amaravati,1/19/2021,50.91,99.84,97,Satisfactory,,,,,,,,,,
Amaravati,1/20/2021,38.5,106.7,100,Satisfactory,,,,,,,,,,
Amaravati,1/21/2021,32.21,107.43,105,Moderate,,,,,,,,,,
Amaravati,1/22/2021,35.36,107.25,114,Moderate,,,,,,,,,,
Amaravati,1/23/2021,59.65,127.26,116,Moderate,,,,,,,,,,
Amaravati,1/24/2021,46.16,115.95,116,Moderate,,,,,,,,,,
Amaravati,1/25/2021,34.31,107.74,98,Satisfactory,,,,,,,,,,
Amaravati,1/26/2021,39.52,113.31,116,Moderate,,,,,,,,,,
Amaravati,1/27/2021,43.08,116.06,108,Moderate,,,,,,,,,,
Amaravati,1/28/2021,38.1,97,100,Satisfactory,,,,,,,,,,
Amaravati,1/29/2021,33.08,83.16,92,Satisfactory,,,,,,,,,,
Amaravati,1/30/2021,29.7,77.45,80,Satisfactory,,,,,,,,,,
Amaravati,1/31/2021,38.67,82.67,88,Satisfactory,,,,,,,,,,
Amaravati,2/1/2021,30.04,83.07,83,Satisfactory,,,,,,,,,,
Amaravati,2/2/2021,39.72,103.81,100,Satisfactory,,,,,,,,,,
Amaravati,2/3/2021,38.21,78.95,81,Satisfactory,,,,,,,,,,
Amaravati,2/4/2021,58.31,124.64,112,Moderate,,,,,,,,,,
Amaravati,2/5/2021,62.49,113.56,113,Moderate,,,,,,,,,,
Amaravati,2/6/2021,49.04,102.46,105,Moderate,,,,,,,,,,
Amaravati,2/7/2021,41.67,80.09,88,Satisfactory,,,,,,,,,,
Amaravati,2/8/2021,32.44,75.3,78,Satisfactory,,,,,,,,,,
Amaravati,2/9/2021,26.43,80.85,78,Satisfactory,,,,,,,,,,
Amaravati,2/10/2021,25.08,60.67,69,Satisfactory,,,,,,,,,,
Amaravati,2/11/2021,26.09,63.05,60,Satisfactory,,,,,,,,,,
Amaravati,2/12/2021,16.62,39.94,51,Satisfactory,,,,,,,,,,
Amaravati,2/13/2021,49.58,82.95,61,Satisfactory,,,,,,,,,,
Amaravati,2/14/2021,43.52,80.01,90,Satisfactory,,,,,,,,,,
Amaravati,2/15/2021,39.83,76.09,74,Satisfactory,,,,,,,,,,
Amaravati,2/16/2021,36.89,76.61,76,Satisfactory,,,,,,,,,,
Amaravati,2/18/2021,52.69,94.25,92,Satisfactory,,,,,,,,,,
Amaravati,2/19/2021,46.48,95.41,93,Satisfactory,,,,,,,,,,
Amaravati,2/20/2021,44.22,77.62,88,Satisfactory,,,,,,,,,,
Amaravati,2/21/2021,35.91,71.26,75,Satisfactory,,,,,,,,,,
Amaravati,2/22/2021,39.05,81.51,79,Satisfactory,,,,,,,,,,
Amaravati,2/23/2021,30.21,67.22,74,Satisfactory,,,,,,,,,,
Amaravati,2/24/2021,31.14,60.35,62,Satisfactory,,,,,,,,,,
Amaravati,2/25/2021,26.82,52.51,53,Satisfactory,,,,,,,,,,
Amaravati,2/26/2021,26.34,52.07,53,Satisfactory,,,,,,,,,,
Amaravati,2/27/2021,28.48,55.8,55,Satisfactory,,,,,,,,,,
Amaravati,2/28/2021,21.83,52.92,52,Satisfactory,,,,,,,,,,
Amaravati,3/1/2021,24.23,52.06,55,Satisfactory,,,,,,,,,,
Amaravati,3/2/2021,22.29,55.96,56,Satisfactory,,,,,,,,,,
Amaravati,3/3/2021,25.28,54.59,56,Satisfactory,,,,,,,,,,
Amaravati,3/4/2021,19.68,45.57,52,Satisfactory,,,,,,,,,,
Amaravati,3/6/2021,24.4,70.25,76,Satisfactory,,,,,,,,,,
Amaravati,3/7/2021,20.05,79.5,76,Satisfactory,,,,,,,,,,
Amaravati,3/8/2021,23.72,55.74,81,Satisfactory,,,,,,,,,,
Amaravati,3/9/2021,26.12,56.77,59,Satisfactory,,,,,,,,,,
Amaravati,3/12/2021,7.16,26.39,46,Good,,,,,,,,,,
Amaravati,3/13/2021,7.97,33.2,40,Good,,,,,,,,,,
Amaravati,3/14/2021,6.48,23.83,33,Good,,,,,,,,,,
Amaravati,3/15/2021,7.2,34.11,49,Good,,,,,,,,,,
Amaravati,3/16/2021,8.27,27.27,32,Good,,,,,,,,,,
Amaravati,3/18/2021,9.21,27.62,42,Good,,,,,,,,,,
Amaravati,3/20/2021,19.78,49.86,53,Satisfactory,,,,,,,,,,
Amaravati,3/21/2021,8.85,30.54,47,Good,,,,,,,,,,
Amaravati,3/24/2021,18.48,62.52,79,Satisfactory,,,,,,,,,,
Amaravati,3/26/2021,11.04,38.34,47,Good,,,,,,,,,,
Amaravati,3/27/2021,9.74,33.83,51,Satisfactory,,,,,,,,,,
Amaravati,3/28/2021,10.35,30.98,52,Satisfactory,,,,,,,,,,
Amaravati,3/30/2021,22.81,53.85,88,Satisfactory,,,,,,,,,,
Amaravati,3/31/2021,28.54,56.36,78,Satisfactory,,,,,,,,,,
Amaravati,4/1/2021,18.46,39.45,90,Satisfactory,,,,,,,,,,
Amaravati,4/2/2021,23.9,37.71,43,Good,,,,,,,,,,
Amaravati,4/7/2021,14.42,36.29,55,Satisfactory,,,,,,,,,,
Amaravati,4/9/2021,12.42,36.29,52,Satisfactory,,,,,,,,,,
Amaravati,4/11/2021,16.78,42.22,84,Satisfactory,,,,,,,,,,
Amaravati,4/12/2021,19.77,62.11,95,Satisfactory,,,,,,,,,,
Amaravati,4/13/2021,22.63,54.13,58,Satisfactory,,,,,,,,,,
Amaravati,4/15/2021,15.2,45.09,125,Moderate,,,,,,,,,,
Amaravati,4/16/2021,9.58,28.33,192,Moderate,,,,,,,,,,
Amaravati,4/18/2021,16.44,54.42,81,Satisfactory,,,,,,,,,,
Amaravati,4/20/2021,13.23,41.25,65,Satisfactory,,,,,,,,,,
Amaravati,4/22/2021,25.62,56.44,86,Satisfactory,,,,,,,,,,
Amaravati,4/23/2021,40.32,66.25,62,Satisfactory,,,,,,,,,,
Amaravati,4/24/2021,13.07,37.35,78,Satisfactory,,,,,,,,,,
Amaravati,4/25/2021,16.56,41.96,114,Moderate,,,,,,,,,,
Amaravati,4/26/2021,19.57,44.72,103,Moderate,,,,,,,,,,
Amaravati,4/27/2021,30.96,72.18,134,Moderate,,,,,,,,,,
Amaravati,4/28/2021,32.1,83.29,168,Moderate,,,,,,,,,,
Amaravati,4/29/2021,31.82,74.79,150,Moderate,,,,,,,,,,
Amaravati,4/30/2021,37.5,84.96,127,Moderate,,,,,,,,,,
Amaravati,5/1/2021,23.25,61.1,106,Moderate,,,,,,,,,,
Amaravati,5/2/2021,27.42,57.28,129,Moderate,,,,,,,,,,
Amaravati,5/3/2021,31.26,72.82,136,Moderate,,,,,,,,,,
Amaravati,5/4/2021,28.12,70.21,155,Moderate,,,,,,,,,,
Amaravati,5/5/2021,32.33,55.74,87,Satisfactory,,,,,,,,,,
Amaravati,5/6/2021,19.29,31.22,84,Satisfactory,,,,,,,,,,
Amaravati,5/7/2021,17.99,29.24,85,Satisfactory,,,,,,,,,,
Amaravati,5/8/2021,12.72,24.79,91,Satisfactory,,,,,,,,,,
Amaravati,5/9/2021,13.65,35.39,76,Satisfactory,,,,,,,,,,
Amaravati,5/10/2021,17.64,47.81,60,Satisfactory,,,,,,,,,,
Amaravati,5/11/2021,23.43,57.11,69,Satisfactory,,,,,,,,,,
Amaravati,5/12/2021,25.92,68.27,64,Satisfactory,,,,,,,,,,
Amaravati,5/13/2021,32.7,103.88,98,Satisfactory,,,,,,,,,,
Amaravati,5/14/2021,31.58,107.31,128,Moderate,,,,,,,,,,
Amaravati,5/15/2021,22.9,69.96,113,Moderate,,,,,,,,,,
Amaravati,5/16/2021,24.23,78.11,87,Satisfactory,,,,,,,,,,
Amaravati,5/17/2021,17.92,68.72,79,Satisfactory,,,,,,,,,,
Amaravati,5/18/2021,17.38,55.59,69,Satisfactory,,,,,,,,,,
Amaravati,5/19/2021,19.06,59.46,78,Satisfactory,,,,,,,,,,
Amaravati,5/20/2021,18.81,55.66,88,Satisfactory,,,,,,,,,,
Amaravati,5/21/2021,18.69,50.06,101,Moderate,,,,,,,,,,
Amaravati,5/22/2021,17.85,43.47,80,Satisfactory,,,,,,,,,,
Amaravati,5/23/2021,18.09,45.11,89,Satisfactory,,,,,,,,,,
Amaravati,5/24/2021,18.93,60.89,71,Satisfactory,,,,,,,,,,
Amaravati,5/25/2021,16.86,48.26,68,Satisfactory,,,,,,,,,,
Amaravati,5/26/2021,16.85,54.97,56,Satisfactory,,,,,,,,,,
Amaravati,5/27/2021,16.46,33.5,65,Satisfactory,,,,,,,,,,
Amaravati,5/28/2021,18.4,49.43,66,Satisfactory,,,,,,,,,,
Amaravati,5/29/2021,20.31,49.14,96,Satisfactory,,,,,,,,,,
Amaravati,5/30/2021,23.99,46.59,68,Satisfactory,,,,,,,,,,
Amaravati,5/31/2021,20.36,41.99,76,Satisfactory,,,,,,,,,,
Amaravati,6/1/2021,15.08,38.79,70,Satisfactory,,,,,,,,,,
Amaravati,6/2/2021,19.42,69.33,75,Satisfactory,,,,,,,,,,
Amaravati,6/3/2021,13.93,48.97,73,Satisfactory,,,,,,,,,,
Amaravati,6/4/2021,18.29,41.01,85,Satisfactory,,,,,,,,,,
Amaravati,6/5/2021,17.25,32.02,83,Satisfactory,,,,,,,,,,
Amaravati,6/6/2021,13.43,26.94,73,Satisfactory,,,,,,,,,,
Amaravati,6/7/2021,16.83,38.25,75,Satisfactory,,,,,,,,,,
Amaravati,6/8/2021,18.16,38.17,63,Satisfactory,,,,,,,,,,
Amaravati,6/9/2021,16.89,30.98,62,Satisfactory,,,,,,,,,,
Amaravati,6/10/2021,15.95,25.24,79,Satisfactory,,,,,,,,,,
Amaravati,6/11/2021,14.05,30.86,37,Good,,,,,,,,,,
Amaravati,6/12/2021,9.85,29.97,35,Good,,,,,,,,,,
Amaravati,6/13/2021,8.68,26.62,31,Good,,,,,,,,,,
Amaravati,6/14/2021,7.5,24.01,29,Good,,,,,,,,,,
Amaravati,6/15/2021,7.75,28.62,32,Good,,,,,,,,,,
Amaravati,6/16/2021,10.45,41.47,39,Good,,,,,,,,,,
Amaravati,6/17/2021,12.7,49.26,48,Good,,,,,,,,,,
Amaravati,6/18/2021,14.48,35.5,42,Good,,,,,,,,,,
Amaravati,6/19/2021,17.96,47.61,73,Satisfactory,,,,,,,,,,
Amaravati,6/20/2021,16.87,50.6,59,Satisfactory,,,,,,,,,,
Amaravati,6/22/2021,17.42,56.44,55,Satisfactory,,,,,,,,,,
Amaravati,6/23/2021,17.79,68.97,86,Satisfactory,,,,,,,,,,
Amaravati,6/24/2021,18.75,82.27,100,Satisfactory,,,,,,,,,,
Amaravati,6/25/2021,11.92,46.76,85,Satisfactory,,,,,,,,,,
Amaravati,6/26/2021,17.74,80.26,57,Satisfactory,,,,,,,,,,
Amaravati,6/27/2021,21.78,76.32,85,Satisfactory,,,,,,,,,,
Amaravati,6/28/2021,28.31,98.01,85,Satisfactory,,,,,,,,,,
Amaravati,6/29/2021,27.1,112.48,106,Moderate,,,,,,,,,,
Amaravati,6/30/2021,20.21,91.71,100,Satisfactory,,,,,,,,,,
Amaravati,7/1/2021,18.52,51.48,68,Satisfactory,,,,,,,,,,
Amaravati,7/2/2021,25.59,70.1,61,Satisfactory,,,,,,,,,,
Amaravati,7/3/2021,21.79,75.21,71,Satisfactory,,,,,,,,,,
Amaravati,7/4/2021,24,80,77,Satisfactory,,,,,,,,,,
Amaravati,7/6/2021,18.47,52.91,111,Moderate,,,,,,,,,,
Amaravati,7/7/2021,16.73,40.15,47,Good,,,,,,,,,,
Amaravati,7/8/2021,18.72,57.71,47,Good,,,,,,,,,,
Amaravati,7/9/2021,11.39,28.72,48,Good,,,,,,,,,,
Amaravati,7/10/2021,10.62,19.96,49,Good,,,,,,,,,,
Amaravati,7/11/2021,8.1,15.83,50,Good,,,,,,,,,,
Amaravati,7/12/2021,9.28,16.42,57,Satisfactory,,,,,,,,,,
Amaravati,7/13/2021,7.45,20.5,60,Satisfactory,,,,,,,,,,
Amaravati,7/14/2021,15.32,45.04,52,Satisfactory,,,,,,,,,,
Amaravati,7/15/2021,8.84,23.71,54,Satisfactory,,,,,,,,,,
Amaravati,7/16/2021,11.39,24.61,63,Satisfactory,,,,,,,,,,
Amaravati,7/17/2021,12.51,32.52,53,Satisfactory,,,,,,,,,,
Amaravati,7/18/2021,8.71,14.17,56,Satisfactory,,,,,,,,,,
Amaravati,7/20/2021,11.3,27.28,112,Moderate,,,,,,,,,,
Amaravati,7/21/2021,7,7.8,75,Satisfactory,,,,,,,,,,
Amaravati,7/23/2021,15.76,40.74,89,Satisfactory,,,,,,,,,,
Amaravati,7/24/2021,18.79,60.26,76,Satisfactory,,,,,,,,,,
Amaravati,7/25/2021,15.05,43.47,78,Satisfactory,,,,,,,,,,
Amaravati,7/26/2021,10.1,23.92,66,Satisfactory,,,,,,,,,,
Amaravati,7/27/2021,14.43,43.47,61,Satisfactory,,,,,,,,,,
Amaravati,7/28/2021,22.65,57.46,83,Satisfactory,,,,,,,,,,
Amaravati,7/29/2021,28.45,81.89,87,Satisfactory,,,,,,,,,,
Amaravati,7/30/2021,24.94,69.22,97,Satisfactory,,,,,,,,,,
Amaravati,7/31/2021,26.24,62.75,98,Satisfactory,,,,,,,,,,
Amaravati,8/1/2021,30.6,76.16,99,Satisfactory,,,,,,,,,,
Amaravati,8/2/2021,21.81,78.68,94,Satisfactory,,,,,,,,,,
Amaravati,8/3/2021,24.22,86.08,98,Satisfactory,,,,,,,,,,
Amaravati,8/4/2021,19.82,71.36,102,Moderate,,,,,,,,,,
Amaravati,8/5/2021,25.11,81.43,96,Satisfactory,,,,,,,,,,
Amaravati,8/6/2021,31.3,101.05,90,Satisfactory,,,,,,,,,,
Amaravati,8/7/2021,27.1,89.38,106,Moderate,,,,,,,,,,
Amaravati,8/8/2021,,,82,Satisfactory,,,,,,,,,,
Amaravati,8/10/2021,33.28,75.5,88,Satisfactory,,,,,,,,,,
Amaravati,8/11/2021,40.66,82.62,103,Moderate,,,,,,,,,,
Amaravati,8/12/2021,40.56,66.97,76,Satisfactory,,,,,,,,,,
Amaravati,8/13/2021,37.93,67.4,68,Satisfactory,,,,,,,,,,
Amaravati,8/14/2021,31.64,69.39,75,Satisfactory,,,,,,,,,,
Amaravati,8/17/2021,22.12,34.83,89,Satisfactory,,,,,,,,,,
Amaravati,8/18/2021,29.25,52.84,79,Satisfactory,,,,,,,,,,
Amaravati,8/19/2021,38.32,80.97,65,Satisfactory,,,,,,,,,,
Amaravati,8/20/2021,35.02,71.42,80,Satisfactory,,,,,,,,,,
Amaravati,8/21/2021,24.29,50.33,81,Satisfactory,,,,,,,,,,
Amaravati,8/22/2021,19.69,50.18,52,Satisfactory,,,,,,,,,,
Amaravati,8/23/2021,18.81,50.51,89,Satisfactory,,,,,,,,,,
Amaravati,8/24/2021,26.13,60.44,59,Satisfactory,,,,,,,,,,
Amaravati,8/25/2021,24.08,45.81,62,Satisfactory,,,,,,,,,,
Amaravati,8/26/2021,21.81,37.31,52,Satisfactory,,,,,,,,,,
Amaravati,8/28/2021,14.58,41.04,61,Satisfactory,,,,,,,,,,
Amaravati,8/29/2021,,42.61,57,Satisfactory,,,,,,,,,,
Amaravati,8/30/2021,8.98,37.07,49,Good,,,,,,,,,,
Amaravati,8/31/2021,9.7,30.1,48,Good,,,,,,,,,,
Amaravati,9/3/2021,25.88,56.44,56,Satisfactory,,,,,,,,,,
Amaravati,9/4/2021,49.7,109.35,80,Satisfactory,,,,,,,,,,
Amaravati,9/5/2021,68.66,163.06,121,Moderate,,,,,,,,,,
Amaravati,9/7/2021,65.16,184.84,142,Moderate,,,,,,,,,,
Amaravati,9/8/2021,52.88,172.08,154,Moderate,,,,,,,,,,
Amaravati,9/10/2021,40.99,122.69,130,Moderate,,,,,,,,,,
Amaravati,9/11/2021,47.2,116.44,109,Moderate,,,,,,,,,,
Amaravati,9/12/2021,39.22,102.6,113,Moderate,,,,,,,,,,
Amaravati,9/13/2021,36.86,76.61,91,Satisfactory,,,,,,,,,,
Amaravati,9/14/2021,34.41,72.03,77,Satisfactory,,,,,,,,,,
Amaravati,9/15/2021,22.05,48.93,80,Satisfactory,,,,,,,,,,
Amaravati,9/21/2021,71.31,155.98,149,Moderate,,,,,,,,,,
Amaravati,9/22/2021,63.54,130.58,133,Moderate,,,,,,,,,,
Amaravati,9/24/2021,56.53,128.8,122,Moderate,,,,,,,,,,
Amaravati,9/25/2021,69.42,167.05,133,Moderate,,,,,,,,,,
Amaravati,9/26/2021,53.53,119.1,133,Moderate,,,,,,,,,,
Amaravati,9/27/2021,48.33,115.41,118,Moderate,,,,,,,,,,
Amaravati,9/28/2021,58.65,125.68,118,Moderate,,,,,,,,,,
Amaravati,9/29/2021,33.33,65.58,98,Satisfactory,,,,,,,,,,
Amaravati,10/2/2021,12.7,38.49,75,Satisfactory,,,,,,,,,,
Amaravati,10/3/2021,16.86,36.56,45,Good,,,,,,,,,,
Amaravati,10/4/2021,21.58,68.71,61,Satisfactory,,,,,,,,,,
Amaravati,10/5/2021,23.22,64.84,86,Satisfactory,,,,,,,,,,
Amaravati,10/6/2021,28.39,71.27,70,Satisfactory,,,,,,,,,,
Amaravati,10/8/2021,51.51,111.28,105,Moderate,,,,,,,,,,
Amaravati,10/9/2021,56.85,115.5,106,Moderate,,,,,,,,,,
Amaravati,10/10/2021,68.25,129.41,120,Moderate,,,,,,,,,,
Amaravati,10/11/2021,84.48,164.24,156,Moderate,,,,,,,,,,
Amaravati,10/12/2021,77.38,173.47,182,Moderate,,,,,,,,,,
Amaravati,10/13/2021,71.23,160.66,144,Moderate,,,,,,,,,,
Amaravati,10/16/2021,16.21,48,64,Satisfactory,,,,,,,,,,
Amaravati,10/17/2021,19.48,46.57,56,Satisfactory,,,,,,,,,,
Amaravati,10/18/2021,26.8,66.67,80,Satisfactory,,,,,,,,,,
Amaravati,10/19/2021,48.35,100.01,88,Satisfactory,,,,,,,,,,
Amaravati,10/20/2021,50.02,100.82,102,Moderate,,,,,,,,,,
Amaravati,10/25/2021,85.11,183.15,189,Moderate,,,,,,,,,,
Amaravati,10/26/2021,93.95,190.73,190,Moderate,,,,,,,,,,
Amaravati,10/27/2021,80.96,152.44,215,Poor,,,,,,,,,,
Amaravati,10/30/2021,77.86,159.49,145,Moderate,,,,,,,,,,
Amaravati,10/31/2021,70.89,125.4,160,Moderate,,,,,,,,,,
Amaravati,11/1/2021,74.34,129.57,130,Moderate,,,,,,,,,,
Amaravati,11/2/2021,97.09,143.69,176,Moderate,,,,,,,,,,
Amaravati,11/3/2021,89.63,137.58,245,Poor,,,,,,,,,,
Amaravati,11/5/2021,100.1,155.25,209,Poor,,,,,,,,,,
Amaravati,11/6/2021,110.12,172.67,256,Poor,,,,,,,,,,
Amaravati,11/7/2021,111.21,170.04,266,Poor,,,,,,,,,,
Amaravati,11/8/2021,107.24,162.72,276,Poor,,,,,,,,,,
Amaravati,11/9/2021,89.07,160.83,218,Poor,,,,,,,,,,
Amaravati,11/10/2021,93.1,163.9,206,Poor,,,,,,,,,,
Amaravati,11/12/2021,90.61,164.19,180,Moderate,,,,,,,,,,
Amaravati,11/13/2021,96.57,174.31,217,Poor,,,,,,,,,,
Amaravati,11/14/2021,78.15,137.52,211,Poor,,,,,,,,,,
Amaravati,11/15/2021,19.26,22.54,90,Satisfactory,,,,,,,,,,
Amaravati,11/16/2021,10.89,19.98,49,Good,,,,,,,,,,
Amaravati,11/17/2021,16.38,33.04,46,Good,,,,,,,,,,
Amaravati,11/19/2021,48.88,84.99,81,Satisfactory,,,,,,,,,,
Amaravati,11/20/2021,55.24,81.9,89,Satisfactory,,,,,,,,,,
Amaravati,11/21/2021,83.4,121.25,136,Moderate,,,,,,,,,,
Amaravati,11/22/2021,93.78,142.65,199,Moderate,,,,,,,,,,
Amaravati,11/23/2021,92.72,135.61,221,Poor,,,,,,,,,,
Amaravati,11/24/2021,76.48,114.53,178,Moderate,,,,,,,,,,
Amaravati,11/26/2021,73.19,127.1,119,Moderate,,,,,,,,,,
Amaravati,11/27/2021,82.53,145.06,153,Moderate,,,,,,,,,,
Amaravati,11/28/2021,95.18,154.73,202,Poor,,,,,,,,,,
Amaravati,11/29/2021,79.29,136.71,191,Moderate,,,,,,,,,,
Amaravati,11/30/2021,83.17,140.9,183,Moderate,,,,,,,,,,
Amaravati,12/1/2021,109.97,189.28,210,Poor,,,,,,,,,,
Amaravati,12/2/2021,139.38,230.27,304,Very Poor,,,,,,,,,,
Amaravati,12/3/2021,126.47,187.83,312,Very Poor,,,,,,,,,,
Amaravati,12/4/2021,127.94,196.3,304,Very Poor,,,,,,,,,,
Amaravati,12/5/2021,126.66,184.73,306,Very Poor,,,,,,,,,,
Amaravati,12/6/2021,121.47,215.5,302,Very Poor,,,,,,,,,,
Amaravati,12/7/2021,118.17,219.63,298,Poor,,,,,,,,,,
Amaravati,12/8/2021,97.45,225.75,274,Poor,,,,,,,,,,
Amaravati,12/9/2021,115.23,198.47,270,Poor,,,,,,,,,,
Amaravati,12/10/2021,121.81,193.4,302,Very Poor,,,,,,,,,,
Amaravati,12/11/2021,99.69,157.03,257,Poor,,,,,,,,,,
Amaravati,12/12/2021,92.66,146.49,212,Poor,,,,,,,,,,
Amaravati,12/13/2021,116.99,172.92,256,Poor,,,,,,,,,,
Amaravati,12/14/2021,120.33,182.65,301,Very Poor,,,,,,,,,,
Amaravati,12/15/2021,108.43,159.44,274,Poor,,,,,,,,,,
Amaravati,12/16/2021,118,174.01,262,Poor,,,,,,,,,,
Amaravati,12/17/2021,107.94,163.17,287,Poor,,,,,,,,,,
Amaravati,12/18/2021,108.34,173.27,262,Poor,,,,,,,,,,
Amaravati,12/19/2021,96.45,159.1,242,Poor,,,,,,,,,,
Amaravati,12/20/2021,90.25,141.29,204,Poor,,,,,,,,,,
Amaravati,12/21/2021,100.34,165.55,230,Poor,,,,,,,,,,
Amaravati,12/22/2021,62.75,117.55,171,Moderate,,,,,,,,,,
Amaravati,12/23/2021,62.74,108.94,113,Moderate,,,,,,,,,,
Amaravati,12/24/2021,34.51,63.23,96,Satisfactory,,,,,,,,,,
Amaravati,12/25/2021,15.12,40.61,56,Satisfactory,,,,,,,,,,
Amaravati,12/26/2021,27.25,49.07,48,Good,,,,,,,,,,
Amaravati,12/27/2021,51.67,70.71,91,Satisfactory,,,,,,,,,,
Amaravati,12/28/2021,54.24,87.78,96,Satisfactory,,,,,,,,,,
Amaravati,12/29/2021,47.81,99.22,111,Moderate,,,,,,,,,,
Amaravati,12/30/2021,84.99,137.17,143,Moderate,,,,,,,,,,
Amaravati,12/31/2021,63.05,111.15,141,Moderate,,,,,,,,,,
Amaravati,1/1/2022,71.09,128.56,130,Moderate,,,,,,,,,,
Amaravati,1/2/2022,76.78,129.54,149,Moderate,,,,,,,,,,
Amaravati,1/3/2022,73.21,129.76,150,Moderate,,,,,,,,,,
Amaravati,1/4/2022,81.64,146.56,159,Moderate,,,,,,,,,,
Amaravati,1/5/2022,81.71,142.46,178,Moderate,,,,,,,,,,
Amaravati,1/6/2022,75.52,125.82,159,Moderate,,,,,,,,,,
Amaravati,1/7/2022,58.02,96.18,126,Moderate,,,,,,,,,,
Amaravati,1/8/2022,65.56,128.56,115,Moderate,,,,,,,,,,
Amaravati,1/9/2022,56.98,148.8,136,Moderate,,,,,,,,,,
Amaravati,1/10/2022,74.5,119.5,131,Moderate,,,,,,,,,,
Amaravati,1/11/2022,66.61,121.81,137,Moderate,,,,,,,,,,
Amaravati,1/12/2022,70.86,142.17,121,Moderate,,,,,,,,,,
Amaravati,1/13/2022,69.96,130.91,157,Moderate,,,,,,,,,,
Amaravati,1/14/2022,60.11,101.22,116,Moderate,,,,,,,,,,
Amaravati,1/15/2022,33.9,64.61,87,Satisfactory,,,,,,,,,,
Amaravati,1/16/2022,31.75,58.96,58,Satisfactory,,,,,,,,,,
Amaravati,1/17/2022,34.8,72.77,74,Satisfactory,,,,,,,,,,
Amaravati,1/18/2022,32.07,63.36,90,Satisfactory,,,,,,,,,,
Amaravati,1/19/2022,30.32,66.4,61,Satisfactory,,,,,,,,,,
Amaravati,1/20/2022,38.35,95.79,96,Satisfactory,,,,,,,,,,
Amaravati,1/21/2022,36.92,106.73,96,Satisfactory,,,,,,,,,,
Amaravati,1/22/2022,43.16,149.98,126,Moderate,,,,,,,,,,
